uuid,Void/Retire,Name,Description,Tags,address 1,City/Village,State/Province,Country,Latitude,Longitude,County/District
790ee28c-3bf9-4eba-b96f-983e43de1242,0,Location-623,FOSAID: 800 TYPE: MU,Login Location,,Kigabiro,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
90686592-2515-410d-86ae-eb3e5eaf5f20,0,Location-624,FOSAID: 548 TYPE: DISP,Login Location,,Rubona,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
38159549-ba6d-4900-b23a-4fee54a4c8d0,0,Location-625,FOSAID: 738 TYPE: MU,Login Location,,Gishali,Eastern Province/Uburasirazuba,Rwanda,,,RWAMAGANA
2f765251-7cdc-4ae0-8f1b-15ef1f0ec913,0,Location-626,FOSAID: 547 TYPE: CLIN,Login Location,,Muhazi,Eastern Province/Uburasirazuba,Rwanda,-1.94823,30.44165,RWAMAGANA
e0c81820-518b-499b-8641-d49a0c6fa89f,0,Location-627,FOSAID: 928 TYPE: MU,Login Location,,Nemba,Northern Province/Amajyaruguru,Rwanda,,,BURERA
b545c036-733d-4503-982d-c5d661130750,0,Location-628,FOSAID: 831 TYPE: MU,Login Location,,Kivuye,Northern Province/Amajyaruguru,Rwanda,,,BURERA
b6ffccdf-9050-4efb-a3fc-c5f22d599194,0,Location-629,FOSAID: 669 TYPE: MU,Login Location,,Bungwe,Northern Province/Amajyaruguru,Rwanda,,,BURERA
37af789c-db3b-4481-9435-65a5801ffc32,0,Location-630,FOSAID: 830 TYPE: MU,Login Location,,Kivuye,Northern Province/Amajyaruguru,Rwanda,,,BURERA
1d006326-70d7-4f67-916f-17a2eb9d5ba2,0,Location-631,FOSAID: 818 TYPE: MU,Login Location,,Kinyababa,Northern Province/Amajyaruguru,Rwanda,,,BURERA
b1978127-316c-415f-8898-b7ce9e45ea21,0,Location-632,FOSAID: 817 TYPE: MU,Login Location,,Kinoni,Northern Province/Amajyaruguru,Rwanda,,,BURERA
59a0f56a-05ab-41a1-a32c-e9df477cc97e,0,Location-633,FOSAID: 816 TYPE: MU,Login Location,,Kinoni,Northern Province/Amajyaruguru,Rwanda,,,BURERA
06cbaff3-2f86-4c17-9b4c-3f8d23577fd5,0,Location-634,FOSAID: 771 TYPE: MU,Login Location,,Kagogo,Northern Province/Amajyaruguru,Rwanda,,,BURERA
5a5f3f29-8e09-4d22-b87a-60294e56572f,0,Location-635,FOSAID: 711 TYPE: MU,Login Location,,Gahunga,Northern Province/Amajyaruguru,Rwanda,,,BURERA
92068206-431d-4ec2-b3ef-5f224e56f605,0,Location-636,FOSAID: 680 TYPE: MU,Login Location,,Butaro,Northern Province/Amajyaruguru,Rwanda,,,BURERA
7640090d-b46f-43ba-970f-bc5d16f8c3f8,0,Location-637,FOSAID: 698 TYPE: MU,Login Location,,Cyanika,Northern Province/Amajyaruguru,Rwanda,,,BURERA
cd06375f-7659-41d3-954b-5645a033fe7b,0,Location-638,FOSAID: 1071 TYPE: DP,Login Location,,Bungwe,Northern Province/Amajyaruguru,Rwanda,,,BURERA
ee37ee4c-5cd7-4103-bfc0-34f750923e78,0,Location-639,FOSAID: 1001 TYPE: MU,Login Location,,Rugengabari,Northern Province/Amajyaruguru,Rwanda,,,BURERA
805ef9a1-7d69-4ee2-9988-65cc8a75ab48,0,Location-640,FOSAID: 1011 TYPE: MU,Login Location,,Ruhunde,Northern Province/Amajyaruguru,Rwanda,,,BURERA
f9e9c289-e114-4256-8542-f4b483f31fd2,0,Location-641,FOSAID: 1026 TYPE: MU,Login Location,,Rusarabuye,Northern Province/Amajyaruguru,Rwanda,,,BURERA
8a198e00-4140-48e2-a5bd-fedaa267eebb,0,Location-642,FOSAID: 1043 TYPE: MU,Login Location,,Rwerere,Northern Province/Amajyaruguru,Rwanda,,,BURERA
f31e9708-befb-42d0-92cb-c22801d9def3,0,Location-643,FOSAID: 752 TYPE: MU,Login Location,,Janja ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
22720fd4-d8b7-410f-84c7-72f086c5adc1,0,Location-644,FOSAID: 751 TYPE: MU,Login Location,,Janja ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
e5a055cf-f974-46d8-9c9e-5fa6c2141790,0,Location-645,FOSAID: 1032 TYPE: MU,Login Location,,Rushashi ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
814c408d-689d-4f33-8f30-7b8103b549b7,0,Location-646,FOSAID: 718 TYPE: MU,Login Location,,Gashenyi ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
65cc2e57-afee-4efd-9940-37d55dc2e9f5,0,Location-647,FOSAID: 692 TYPE: MU,Login Location,,Coko ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
6f1a8b39-92a7-4dc6-9212-0412a666c000,0,Location-648,FOSAID: 848 TYPE: MU,Login Location,,Mataba ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
7864ddf0-29bb-40a9-a07e-8e4807cbd18f,0,Location-649,FOSAID: 872 TYPE: MU,Login Location,,Mugunga ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
9c7377c9-3edd-416d-ab9e-731520200ccb,0,Location-650,FOSAID: 874 TYPE: MU,Login Location,,Muhondo ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
70f0125e-cb45-4098-9e30-7722155dae1b,0,Location-651,FOSAID: 1021 TYPE: MU,Login Location,,Ruli ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
bcf30615-351a-408d-85b1-107ff02e5a1f,0,Location-652,FOSAID: 296 TYPE: DISP,Login Location,,Nemba ,Northern Province/Amajyaruguru,Rwanda,-1.6382,29.7865,GAKENKE
50cf4612-2346-4d24-9bd7-67ae85593b3c,0,Location-653,FOSAID: 695 TYPE: MU,Login Location,,Cyabingo ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
f3dcd92c-7bdc-4cff-a29c-54de8bb036b8,0,Location-654,FOSAID: 1027 TYPE: MU,Login Location,,Rusasa ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
aab1317f-fbed-4691-8a70-8bc59ffba0c2,0,Location-655,FOSAID: 787 TYPE: MU,Login Location,,Karambo ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
f0d5e78b-c9ce-4f8c-8ee2-6194d673eee6,0,Location-656,FOSAID: 1031 TYPE: MU,Login Location,,Rushashi ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
9c6d5491-3b9f-4614-ba3b-495c002aedde,0,Location-657,FOSAID: 717 TYPE: MU,Login Location,,Gashenyi ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
bf495d5b-ff4b-4859-a835-e0cd9dd53a46,0,Location-658,FOSAID: 674 TYPE: MU,Login Location,,Busengo ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
6917c1fa-f2f6-4ac4-8c57-49b961265d96,0,Location-659,FOSAID: 522 TYPE: PS,Login Location,,Kivuruga ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
f3268be8-7b10-44cc-8b24-a9c4dfe2a9cb,0,Location-660,FOSAID: 520 TYPE: PS,Login Location,,Mugunga ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
f9cebdb9-9733-45a4-9b24-f5b8bdfaa6bd,0,Location-661,FOSAID: 929 TYPE: MU,Login Location,,Nemba ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
d3e45897-ea01-4198-86f0-e76a8d6e5ce7,0,Location-662,FOSAID: 519 TYPE: PS,Login Location,,Kamubuga ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
408dfc0c-f5ce-4a05-828a-c08510ff28fd,0,Location-663,FOSAID: 918 TYPE: MU,Login Location,,Muzo ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
fb240022-fc65-4dff-9ca0-fab96598e763,0,Location-664,FOSAID: 504 TYPE: PS,Login Location,,Kivuruga ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
e5adbdbf-3ef1-4a99-89fa-12034fc6bcab,0,Location-665,FOSAID: 829 TYPE: MU,Login Location,,Kivuruga ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
75afb07c-0048-48d7-b479-06ff1e7f6af2,0,Location-666,FOSAID: 483 TYPE: PS,Login Location,,Kamubuga ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
19c4f9c6-6d72-4511-a5aa-2466cfa94d41,0,Location-667,FOSAID: 693 TYPE: MU,Login Location,,Coko ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
0fb18fc8-46ac-4616-a315-e59a9ff52ae8,0,Location-668,FOSAID: 1084 TYPE: DP,Login Location,,Muhondo ,Northern Province/Amajyaruguru,Rwanda,,,GAKENKE
b21c6f93-6453-4eb9-936a-920b477f8f64,0,Location-669,FOSAID: 1018 TYPE: MU,Login Location,,Rukomo,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
10b9a8e3-6d35-4be4-89b2-9aa147ce497d,0,Location-670,FOSAID: 1017 TYPE: MU,Login Location,,Rukomo,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
fbcd3a1a-6bb2-47f6-9113-7393718f2ae7,0,Location-671,FOSAID: 841 TYPE: MU,Login Location,,Manyagiro,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
d62b8544-6168-4553-90aa-46253a085d62,0,Location-672,FOSAID: 691 TYPE: MU,Login Location,,Byumba,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
756864bb-9b00-473a-9390-c430b777a30c,0,Location-673,FOSAID: 688 TYPE: MU,Login Location,,Bwisige,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
c4a4a064-0075-44b6-9bcc-87d38420e0bd,0,Location-674,FOSAID: 687 TYPE: MU,Login Location,,Bwisige,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
3e0bbde5-74e2-4a32-908d-bc5e4e6bddf9,0,Location-675,FOSAID: 859 TYPE: MU,Login Location,,Miyove,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
6f524cb2-c5fb-4384-8f98-8a4a8ef60337,0,Location-676,FOSAID: 667 TYPE: MU,Login Location,,Bukure,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
4868bd3b-64f8-4221-887e-dc77e3a6df12,0,Location-677,FOSAID: 1086 TYPE: DP,Login Location,,Muko,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
b49b8d72-729e-4da4-9f90-ee807998f21f,0,Location-678,FOSAID: 1039 TYPE: MU,Login Location,,Rwamiko,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
d1fafd4b-d2e1-4c20-8ccf-adaca5f3260c,0,Location-679,FOSAID: 1030 TYPE: MU,Login Location,,Rushaki,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
c0dfc30d-e94c-4a14-a128-ae7069696552,0,Location-680,FOSAID: 1102 TYPE: PRIS,Login Location,,Miyove,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
3f8fd5ad-5979-41c4-bc35-9d50774e3849,0,Location-681,FOSAID: 1035 TYPE: MU,Login Location,,Rutare,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
4c60428b-6875-42c5-aae4-0802bf9e9286,0,Location-682,FOSAID: 769 TYPE: MU,Login Location,,Kageyo,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
03c71281-ce75-45a9-bfba-a90e3f94c818,0,Location-683,FOSAID: 1051 TYPE: MU,Login Location,,Shangasha,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
9a087511-1e62-436d-b612-cef342f6f80f,0,Location-684,FOSAID: 776 TYPE: MU,Login Location,,Kaniga,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
945a540a-9c33-420e-91c8-bfb80da75858,0,Location-685,FOSAID: 742 TYPE: MU,Login Location,,Giti,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
c499b440-57cc-4ebc-93ac-1ef9208b54af,0,Location-686,FOSAID: 913 TYPE: MU,Login Location,,Mutete,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
8a419450-eeda-4cac-9505-f36476705e9f,0,Location-687,FOSAID: 881 TYPE: MU,Login Location,,Mukarange,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
7ecadc8b-6476-4b09-bb80-6e99dd5cd2e6,0,Location-688,FOSAID: 880 TYPE: MU,Login Location,,Mukarange,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
4a35a611-b793-43a8-8fcc-65680ffc961a,0,Location-689,FOSAID: 969 TYPE: MU,Login Location,,Nyankenke,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
86c699f2-dbdc-4c59-8f40-62f58edd7cec,0,Location-690,FOSAID: 991 TYPE: MU,Login Location,,Rubaya,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
6b9d0aa4-56f5-494a-b9a4-a87599447624,0,Location-691,FOSAID: 690 TYPE: MU,Login Location,,Byumba,Northern Province/Amajyaruguru,Rwanda,,,GICUMBI
023cf691-06a5-4015-9537-7ef3b5874c3c,0,Location-692,FOSAID: 622 TYPE: DISP,Login Location,,Kimonyi,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
7a921365-f8e9-4635-b486-c6db0ac6cb0d,0,Location-693,FOSAID: 877 TYPE: MU,Login Location,,Muhoza,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
fe80c048-2e31-4bd5-8faa-f4a47cf18c0d,0,Location-694,FOSAID: 812 TYPE: MU,Login Location,,Kinigi,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
39bd6a16-2199-4aff-a7d8-a52ae6104099,0,Location-695,FOSAID: 621 TYPE: PS,Login Location,,,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
b307465a-a19f-4242-9e06-55e64b379802,0,Location-696,FOSAID: 885 TYPE: MU,Login Location,,Muko,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
389f36d6-6864-44ee-a033-f987096da0b6,0,Location-697,FOSAID: 1100 TYPE: DP,Login Location,,Shingiro,Northern Province/Amajyaruguru,Rwanda,-1.50544,29.63629,MUSANZE
8296011f-1dfd-4841-8632-e6a056749212,0,Location-698,FOSAID: 939 TYPE: MU,Login Location,,Nkotsi,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
021dd93a-0990-4956-ac3f-bd196d9eb23a,0,Location-699,FOSAID: 536 TYPE: PRIS,Login Location,,Muhoza,Northern Province/Amajyaruguru,Rwanda,-1.506798,29.634561,MUSANZE
fc8f37be-5b0b-4e48-8938-06c9b41f5f4e,0,Location-700,FOSAID: 535 TYPE: DISP,Login Location,,Muhoza,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
c60e7556-8dfe-450a-a6fc-94a38c26dae1,0,Location-701,FOSAID: 624 TYPE: PS,Login Location,,,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
16d5044e-22d1-4e74-9107-774659774120,0,Location-702,FOSAID: 1041 TYPE: MU,Login Location,,Rwaza,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
f45838e3-6d8a-4a68-ba0b-125230ad4496,0,Location-703,FOSAID: 1053 TYPE: MU,Login Location,,Shingiro,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
15c6d1e4-c9f3-450a-a334-47a181e959ad,0,Location-704,FOSAID: 704 TYPE: MU,Login Location,,Cyuve,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
ae0c128e-3933-4e7f-9e4a-fcd120cd8096,0,Location-705,FOSAID: 703 TYPE: MU,Login Location,,Cyuve,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
d1949107-0ac3-4824-9023-2a8b116b7a02,0,Location-706,FOSAID: 316 TYPE: DISP,Login Location,,Muhoza,Northern Province/Amajyaruguru,Rwanda,-1.506,29.63662,MUSANZE
64b058fd-0a77-4f19-81aa-34f38dfe94f9,0,Location-707,FOSAID: 811 TYPE: MU,Login Location,,Kinigi,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
21f0657a-cd60-42c9-b030-f447b2f1cd5a,0,Location-708,FOSAID: 677 TYPE: MU,Login Location,,Busogo,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
691b8846-d186-41a9-943d-035a77113f5d,0,Location-709,FOSAID: 985 TYPE: MU,Login Location,,Remera,Northern Province/Amajyaruguru,Rwanda,,,MUSANZE
3e424e2c-e7dc-49a9-be54-c01323273668,0,Location-710,FOSAID: 311 TYPE: DISP,Login Location,,Muko,Northern Province/Amajyaruguru,Rwanda,-1.55535,29.59448,MUSANZE
dd3886b1-4c67-4a94-b514-96cfe56f18b3,0,Location-711,FOSAID: 942 TYPE: MU,Login Location,,NTARABANA,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
2e4b9034-4556-4c00-9c9d-88cfe419ab0c,0,Location-712,FOSAID: 941 TYPE: MU,Login Location,,NTARABANA,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
ea4da90c-c95b-43bc-838f-c34a0fca3476,0,Location-713,FOSAID: 1082 TYPE: DP,Login Location,,MBOGO,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
ac5c629c-7aae-484b-9f8b-78759cd8995e,0,Location-714,FOSAID: 931 TYPE: MU,Login Location,,NGOMA,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
6afebf84-7f36-4e15-a500-4a9234339e9f,0,Location-715,FOSAID: 1065 TYPE: MU,Login Location,,TUMBA,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
eec6a6b8-6a76-4b54-b168-2723b6bd37a9,0,Location-716,FOSAID: 1061 TYPE: MU,Login Location,,SHYORONGI,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
e17b2d61-04aa-470e-92fb-277a91c8dfc3,0,Location-717,FOSAID: 1060 TYPE: MU,Login Location,,SHYORONGI,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
b938cb73-1d2b-4b03-a931-283576fe4d3e,0,Location-718,FOSAID: 676 TYPE: MU,Login Location,,BUSHOKI,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
88367295-1a32-45f9-80b8-cadc0e2a9291,0,Location-719,FOSAID: 1059 TYPE: MU,Login Location,,SHYORONGI,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
17e6ffc5-dd92-4bee-8357-98d84df277c2,0,Location-720,FOSAID: 681 TYPE: MU,Login Location,,BUYOGA,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
6eda70ba-0326-482a-a5f7-cbca5d27fccf,0,Location-721,FOSAID: 682 TYPE: MU,Login Location,,BUYOGA,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
30ac35fe-4fc0-41ab-9336-83554610debd,0,Location-722,FOSAID: 893 TYPE: MU,Login Location,,MURAMBI,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
7024cb28-9fc0-4944-80f3-74d056506994,0,Location-723,FOSAID: 854 TYPE: MU,Login Location,,MBOGO,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
2473d2eb-d310-407e-b16e-464f4090cdf7,0,Location-724,FOSAID: 846 TYPE: MU,Login Location,,MASORO,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
92748d06-3987-40b6-a0c0-ac4e12dbdfaa,0,Location-725,FOSAID: 813 TYPE: MU,Login Location,,KINIHIRA,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
9ee40546-d75a-4874-80ee-5647f233add8,0,Location-726,FOSAID: 1019 TYPE: MU,Login Location,,RUKOZO,Northern Province/Amajyaruguru,Rwanda,,,RULINDO
9064332a-6790-4a80-a3f0-74860b02f7d7,0,Location-727,FOSAID: 161 TYPE: DISP,Login Location,,Bwishyura,Western Province/Uburengerazuba,Rwanda,-2.06802,29.34532,KARONGI
8184f8bf-82dc-4bf7-9b1d-7d44885c0e20,0,Location-728,FOSAID: 739 TYPE: MU,Login Location,,Gishyita,Western Province/Uburengerazuba,Rwanda,,,KARONGI
7700f36a-f3ce-4883-8ffa-f9d0ec8b9325,0,Location-729,FOSAID: 898 TYPE: MU,Login Location,,Murundi,Western Province/Uburengerazuba,Rwanda,,,KARONGI
96a3489c-f759-4753-b60e-56c0898bdd42,0,Location-730,FOSAID: 1067 TYPE: MU,Login Location,,Twumba,Western Province/Uburengerazuba,Rwanda,,,KARONGI
bf79aba6-6afe-4577-a1db-96a6ce16c974,0,Location-731,FOSAID: 997 TYPE: MU,Login Location,,Rugabano,Western Province/Uburengerazuba,Rwanda,,,KARONGI
e476dfb7-1faa-4387-a15f-a560cf4b0d77,0,Location-732,FOSAID: 715 TYPE: MU,Login Location,,Gashari,Western Province/Uburengerazuba,Rwanda,,,KARONGI
b97d7f29-1ec6-47f0-a8ff-900a6d365be2,0,Location-733,FOSAID: 914 TYPE: MU,Login Location,,Mutuntu,Western Province/Uburengerazuba,Rwanda,,,KARONGI
c00c6097-8914-4d4d-b844-2efdcc9b25c3,0,Location-734,FOSAID: 863 TYPE: MU,Login Location,,Mubuga,Western Province/Uburengerazuba,Rwanda,,,KARONGI
41b4de07-50ef-4188-a8ac-4f377cbb022f,0,Location-735,FOSAID: 741 TYPE: MU,Login Location,,Gitesi,Western Province/Uburengerazuba,Rwanda,,,KARONGI
b904f002-ccb2-4803-a330-34a1b3dabc8e,0,Location-736,FOSAID: 996 TYPE: MU,Login Location,,Rugabano,Western Province/Uburengerazuba,Rwanda,,,KARONGI
2d4225f4-0f57-4d6b-aabb-f3f46bb7d126,0,Location-737,FOSAID: 995 TYPE: MU,Login Location,,Rugabano,Western Province/Uburengerazuba,Rwanda,,,KARONGI
579c083c-0616-4234-a81d-26b196a2a9f5,0,Location-738,FOSAID: 998 TYPE: MU,Login Location,,Ruganda,Western Province/Uburengerazuba,Rwanda,,,KARONGI
38aba108-e732-449c-a3e0-b736a6de048f,0,Location-739,FOSAID: 686 TYPE: MU,Login Location,,Bwishyura,Western Province/Uburengerazuba,Rwanda,,,KARONGI
79c6ba67-bcdb-44c4-a1bc-adeac5f08a86,0,Location-740,FOSAID: 740 TYPE: MU,Login Location,,Gishyita,Western Province/Uburengerazuba,Rwanda,,,KARONGI
5dfe858e-69c2-43da-b9f4-389c4e6ac316,0,Location-741,FOSAID: 1068 TYPE: MU,Login Location,,Twumba,Western Province/Uburengerazuba,Rwanda,,,KARONGI
60cfb854-165e-4676-ac1e-c33e8b6cbde9,0,Location-742,FOSAID: 862 TYPE: MU,Login Location,,Mubuga,Western Province/Uburengerazuba,Rwanda,,,KARONGI
05919b2c-7fe8-45d3-9008-e71d06fdfc42,0,Location-743,FOSAID: 168 TYPE: DISP,Login Location,,Gishyita,Western Province/Uburengerazuba,Rwanda,-2.18215,29.29287,KARONGI
e908ea98-4e8a-4557-a381-99553f5d02c5,0,Location-744,FOSAID: 993 TYPE: MU,Login Location,,Rubengera,Western Province/Uburengerazuba,Rwanda,,,KARONGI
76eebf5f-7ad3-4a31-a264-dae06761da15,0,Location-745,FOSAID: 716 TYPE: MU,Login Location,,Gashari,Western Province/Uburengerazuba,Rwanda,,,KARONGI
33d5bbfd-f12e-40f3-87b2-6df331ba3e77,0,Location-746,FOSAID: 1087 TYPE: DP,Login Location,,Murambi,Western Province/Uburengerazuba,Rwanda,,,KARONGI
de3de039-684c-4657-9082-c336560a2461,0,Location-747,FOSAID: 992 TYPE: MU,Login Location,,Rubengera,Western Province/Uburengerazuba,Rwanda,,,KARONGI
68382f52-2586-492d-8093-759210c58ce8,0,Location-748,FOSAID: 894 TYPE: MU,Login Location,,Murambi,Western Province/Uburengerazuba,Rwanda,,,KARONGI
10cfd06b-091b-4616-b88d-112153e10358,0,Location-749,FOSAID: 635 TYPE: FOSACOM,Login Location,,,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
4817e07d-2df8-4513-bf7f-694afb7c7f85,0,Location-750,FOSAID: 476 TYPE: DISP,Login Location,,SOVU,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
0fd9181f-9bb8-4284-b9d9-df5ee8811a39,0,Location-751,FOSAID: 475 TYPE: DISP,Login Location,,SOVU,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
a0001ce7-3504-49dd-9cc0-e16d913f03cc,0,Location-752,FOSAID: 474 TYPE: DISP,Login Location,,HINDIRO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
d1d7cf4a-086a-4c69-9bb1-cf4c40a3bd11,0,Location-753,FOSAID: 473 TYPE: DISP,Login Location,,MUHANDA,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
c53b1a39-3c61-4e27-9ef0-5326bbd71ec9,0,Location-754,FOSAID: 472 TYPE: DISP,Login Location,,MATYAZO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
7d2e32e0-1b66-437b-9cca-d6d275443aa1,0,Location-755,FOSAID: 934 TYPE: MU,Login Location,,NGORORERO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
cfe73ea8-b59e-494b-bedf-83f8580facdb,0,Location-756,FOSAID: 1085 TYPE: DP,Login Location,,MUHORORO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
cd3278bf-82bf-4a45-b6e2-72e94ac98bd8,0,Location-757,FOSAID: 685 TYPE: MU,Login Location,,BWIRA,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
5cd222a8-367d-49e1-9a91-971081c30cc0,0,Location-758,FOSAID: 631 TYPE: FOSACOM,Login Location,,NGORORERO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
eec2cdc9-c3dc-4c12-8f0d-8bc9123cb52a,0,Location-759,FOSAID: 634 TYPE: FOSACOM,Login Location,,,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
c0b0e0d8-0e6b-43ec-9bae-483181d320a9,0,Location-760,FOSAID: 633 TYPE: FOSACOM,Login Location,,,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
d47e429d-f3e3-44c7-9320-48465e03e5e5,0,Location-761,FOSAID: 632 TYPE: FOSACOM,Login Location,,,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
5c4d9395-0eab-42a7-8f1f-a93cb833d2f7,0,Location-762,FOSAID: 924 TYPE: MU,Login Location,,NDARO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
5ca7eccb-a913-4e73-9473-5b1e4cf724a6,0,Location-763,FOSAID: 629 TYPE: FOSACOM,Login Location,,,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
a3342241-5e61-41e6-8717-2068b5d7db5b,0,Location-764,FOSAID: 630 TYPE: FOSACOM,Login Location,,,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
b8d3f80d-5e66-4cd7-a9f3-b385b1797e4e,0,Location-765,FOSAID: 968 TYPE: MU,Login Location,,NYANGE,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
bba859c4-2927-4d0c-87e0-4826375429af,0,Location-766,FOSAID: 725 TYPE: MU,Login Location,,GATUMBA,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
a4a2953d-6152-4df7-a199-dc74ed30a008,0,Location-767,FOSAID: 875 TYPE: MU,Login Location,,MUHORORO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
9c340555-01c9-457c-a18d-26fc137cfae3,0,Location-768,FOSAID: 744 TYPE: MU,Login Location,,HINDIRO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
41ee6e95-b853-4cf9-9123-cbe5f8142775,0,Location-769,FOSAID: 876 TYPE: MU,Login Location,,MUHORORO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
9c93058e-44bd-407f-b970-263d5c93f427,0,Location-770,FOSAID: 791 TYPE: MU,Login Location,,KAVUMU,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
d4299ec2-4226-443a-9e7a-1de916007567,0,Location-771,FOSAID: 770 TYPE: MU,Login Location,,KAGEYO,Western Province/Uburengerazuba,Rwanda,,,NGORORERO
